IDCode,WSU LIFETIME GIVING,WSU YEARS OF GIVING,ASSETS,RECORD TYPE CODE,Number of relationships,Gender,Velocity35Score,Velocity57Score,AlumniCode,SportCode,GreekCode,ParticipationScore,AssetClass,ParticipationClass
1567,12575,5,879800,AL,1,M,20,100,1,0,0,0,Moderate,None
6973,0,0,879550,FP,3,M,0,0,0,0,0,0,Moderate,None
7269,0,0,878700,FR,,M,0,0,0,0,0,0,Moderate,None
4752,1380,10,878318,AL,2,M,0,0,1,0,0,0,Moderate,None
6464,50,1,877500,FP,2,M,0,0,0,0,0,0,Moderate,None
3502,7200,28,877500,AL,1,M,70,93,1,0,0,0,Moderate,None
4815,1257.5,7,876000,AL,1,M,0,100,1,0,0,0,Moderate,None
7270,0,0,874100,FR,,M,0,0,0,0,0,0,Moderate,None
4778,1310,23,874000,AL,0,F,0,0,1,0,0,0,Moderate,None
4091,3045,27,873500,AL,1,M,43,80,1,0,0,0,Moderate,None
4537,1780,34,873000,AL,1,M,50,48,1,0,0,0,Moderate,None
6058,200,2,872811,FR,0,F,0,0,0,0,0,0,Moderate,None
7051,0,0,871500,FP,4,M,0,0,0,0,0,0,Moderate,None
5696,400,5,871000,FP,2,M,0,50,0,0,0,0,Moderate,None
7062,0,0,871000,FP,2,M,0,0,0,0,0,0,Moderate,None
3566,6350,34,869500,AL,1,M,56,69,1,0,0,0,Moderate,None
5272,720,24,868519,AL,1,M,0,100,1,0,0,0,Moderate,None
6551,35,1,867000,FR,0,M,0,0,0,0,0,0,Moderate,None
5678,420,7,866929,FF,1,M,0,0,0,0,0,0,Moderate,None
6037,200,1,866740,FR,1,M,0,0,0,0,0,0,Moderate,None
1040,108400,18,865500,AL,2,M,59,98,1,0,0,0,Moderate,None
6155,150,5,865500,AL,1,F,0,62,1,0,0,0,Moderate,None
6951,0,0,863000,FP,2,M,0,0,0,0,0,0,Moderate,None
5908,275,3,863000,AL,1,M,0,0,1,0,0,0,Moderate,None
4092,3040,4,862000,FR,1,M,0,0,0,0,0,0,Moderate,None
6202,125,2,861100,AL,1,M,0,0,1,0,0,0,Moderate,None
6952,0,0,860500,AL,,M,0,0,1,0,0,0,Moderate,None
494,8060,14,860300,AL,1,M,0,0,1,0,0,0,Moderate,None
3677,5290,35,860039,AL,0,M,67,86,1,0,0,0,Moderate,None
1835,13036.5,25,859000,AL,1,M,59,72,1,0,0,0,Moderate,None
4477,1900,6,859000,FP,2,M,0,0,0,0,0,0,Moderate,None
6356,90,3,859000,AL,0,M,0,0,1,0,0,0,Moderate,None
1898,6168,5,856000,AL,2,M,0,0,1,0,0,0,Moderate,None
967,81145,35,854684,AL,1,M,47,99,1,0,0,0,Moderate,None
4894,1140,20,854000,AL,0,M,13,89,1,0,0,0,Moderate,None
3046,10754,19,852200,AL,6,M,80,77,1,0,0,0,Moderate,None
4860,1192.5,29,852000,AL,1,F,0,0,1,0,0,0,Moderate,None
6410,70,1,850109,FR,1,M,0,0,0,0,0,0,Moderate,None
3741,4906,25,850000,AL,2,M,31,5,1,0,0,0,Moderate,None
6042,200,1,850000,FP,2,M,0,0,0,0,0,0,Moderate,None
5003,1004,10,850000,AL,3,M,0,0,1,0,0,0,Moderate,None
4380,2100,2,848850,FR,1,M,0,0,0,0,0,0,Moderate,None
2529,55251.52,14,848000,FP,3,M,100,100,0,0,0,0,Moderate,None
5951,250,1,847986,FP,1,M,100,100,0,0,0,0,Moderate,None
3674,5305,32,847601,AL,1,M,69,78,1,0,0,0,Moderate,None
2817,65000,6,846500,FR,3,M,0,0,0,0,0,0,Moderate,None
4414,2014,33,846020,AL,1,M,50,43,1,0,0,0,Moderate,None
5831,324,1,845600,FR,0,F,0,0,0,0,0,0,Moderate,None
627,3260,3,844500,AL,1,M,100,100,1,0,0,0,Moderate,None
6181,140,4,843923,AL,1,M,0,0,1,0,0,0,Moderate,None
1312,125323.39,45,843126,AL,5,M,76,61,1,0,0,0,Moderate,None
6832,0,0,841791,FR,,M,0,0,0,0,0,0,Moderate,None
312,23500,7,840500,FR,1,M,50,54,0,0,0,0,Moderate,None
3573,6275,6,838500,FR,1,F,0,0,0,0,0,0,Moderate,None
4835,1234,23,838500,AL,3,F,33,60,1,0,0,0,Moderate,None
2314,34000,16,838326,FR,1,M,0,0,0,0,0,0,Moderate,None
4523,1800,1,838000,FR,0,M,0,0,0,0,0,0,Moderate,None
6562,30,2,835000,AL,1,M,0,0,1,0,0,0,Moderate,None
5890,295,8,834960,AL,0,M,0,33,1,0,0,0,Moderate,None
2784,96680,35,834862,FP,4,M,43,73,0,0,0,0,Moderate,None
3986,3460,3,833881,FP,2,M,0,0,0,0,0,0,Moderate,None
6457,50,1,833500,FP,2,M,0,0,0,0,0,0,Moderate,None
3679,5260,45,833500,AL,2,F,64,79,1,0,0,0,Moderate,None
5670,425,6,831800,FP,6,M,0,0,0,0,0,0,Moderate,None
1939,44100,29,831500,AL,1,M,60,97,1,0,0,0,Moderate,None
2669,15500,7,831500,FR,1,M,0,22,0,0,0,0,Moderate,None
4690,1478.48,12,831500,AL,1,F,0,0,1,0,0,0,Moderate,None
261,6587.97,9,830500,FR,1,F,71,26,0,0,0,0,Moderate,None
3536,6709.75,2,829992,FF,1,M,0,0,0,0,0,0,Moderate,None
5066,985,8,829300,AL,1,M,0,0,1,0,0,0,Moderate,None
6409,70,3,829000,AL,2,F,0,0,1,0,0,0,Moderate,None
2005,3900,4,829000,AL,0,M,0,0,1,0,0,0,Moderate,None
1704,5970,18,826500,AL,1,M,67,92,1,0,0,0,Moderate,None
6626,20,1,826000,AL,0,M,0,0,1,0,0,0,Moderate,None
1978,4490,12,825000,AL,2,M,50,85,1,0,0,0,Moderate,None
7187,0,0,824105,AL,1,M,0,0,1,0,0,0,Moderate,None
5726,390,12,824000,AL,1,F,0,0,1,0,0,0,Moderate,None
1924,78356,19,823000,AL,1,M,38,67,1,0,0,0,Moderate,None
6417,65,3,823000,AL,1,F,0,0,1,0,0,0,Moderate,None
46,22207,10,822000,AL,1,M,100,59,1,0,0,0,Moderate,None
309,7480,8,822000,FR,1,F,36,76,0,0,0,0,Moderate,None
1779,6902,8,822000,AL,2,M,1,86,1,0,0,0,Moderate,None
6116,175,2,821911,FR,1,M,0,0,0,0,0,0,Moderate,None
1036,119541.76,21,820500,AL,2,M,57,82,1,0,0,0,Moderate,None
4003,3395,28,820500,AL,2,M,66,78,1,0,0,0,Moderate,None
5788,350,5,820085,FR,0,M,67,60,0,0,0,0,Moderate,None
1452,65200,33,820000,AL,1,M,73,80,1,0,0,0,Moderate,None
5738,375,6,819900,AL,1,M,0,0,1,0,0,0,Moderate,None
6612,25,1,818762,FR,0,M,0,0,0,0,0,0,Moderate,None
2571,31650,23,818500,AL,0,M,60,71,1,0,0,0,Moderate,None
,0,0,817574,FR,1,M,0,0,0,0,0,0,Moderate,None
2660,15730,42,817500,AL,2,M,80,92,1,0,0,0,Moderate,None
4785,1300,12,817500,FP,2,M,60,83,0,0,0,0,Moderate,None
6073,200,2,817000,FR,0,F,0,0,0,0,0,0,Moderate,None
6297,100,1,816880,FR,1,M,0,0,0,0,0,0,Moderate,None
7016,0,0,816158,FR,,M,0,0,0,0,0,0,Moderate,None
5510,510,4,815000,FR,1,M,0,0,0,0,0,0,Moderate,None
462,36340,28,815000,AL,1,F,51,14,1,0,0,0,Moderate,None
4516,1810,6,813500,FR,1,M,0,0,0,0,0,0,Moderate,None
5110,915,8,813330,AL,1,M,0,0,1,0,0,0,Moderate,None
4555,1747.5,31,813000,AL,1,F,70,60,1,0,0,0,Moderate,None
2019,5432.5,27,812500,AL,1,M,16,33,1,0,0,0,Moderate,None
161,24719.32,14,812400,AL,1,M,51,98,1,0,0,0,Moderate,None
19,31179.55,19,811000,AL,1,M,64,85,1,0,0,0,Moderate,None
5025,1000,1,810000,FR,1,M,0,0,0,0,0,0,Moderate,None
6264,100,1,808910,AL,0,M,0,0,1,0,0,0,Moderate,None
6344,100,2,808497,FR,0,M,100,50,0,0,0,0,Moderate,None
6052,200,2,808333,FR,1,M,0,0,0,0,0,0,Moderate,None
3271,16142,34,808030,AL,1,F,76,69,1,0,0,0,Moderate,None
6448,50,1,808000,FD,2,M,0,0,0,0,0,0,Moderate,None
3905,3935,41,806500,AL,1,F,0,25,1,0,0,0,Moderate,None
5013,1000,5,806000,FR,1,F,0,0,0,0,0,0,Moderate,None
1435,32055,30,804000,AL,4,M,0,0,1,0,0,0,Moderate,None
4373,2130,30,803893,AL,1,F,54,78,1,0,0,0,Moderate,None
5113,911,20,802896,AL,1,M,0,0,1,0,0,0,Moderate,None
1568,1000,2,802500,AL,0,M,0,0,1,0,0,0,Moderate,None
288,21911.24,6,802451,FR,1,M,48,100,0,0,0,0,Moderate,None
6248,101,2,799920,AL,1,M,0,0,1,0,0,0,Moderate,None
2215,68840.5,33,799500,FR,2,M,34,68,0,0,0,0,Moderate,None
48,5294,14,798500,AL,1,M,0,0,1,0,0,0,Moderate,None
5071,975,7,798000,AL,1,M,0,100,1,0,0,0,Moderate,None
5621,460,8,797676,AL,0,M,0,0,1,0,0,0,Moderate,None
1315,90995,45,797500,AL,0,M,92,93,1,0,0,0,Moderate,None
6312,100,3,794311,AL,1,M,100,100,1,0,0,0,Moderate,None
1633,65011,27,794000,AL,4,M,57,72,1,0,0,0,Moderate,None
5571,500,3,793414,FR,0,M,100,33,0,0,0,0,Moderate,None
3554,6475,12,793000,AL,1,M,0,62,1,0,0,0,Moderate,None
3379,9270,10,792000,FR,1,M,71,88,0,0,0,0,Moderate,None
2329,57060,20,790008,AL,1,M,5,46,1,0,0,0,Moderate,None
1169,105560,50,790000,AL,2,M,74,81,1,0,0,0,Moderate,None
2914,39523,16,790000,AL,1,M,0,99,1,0,0,0,Moderate,None
3205,19250,22,789056,AL,1,M,58,93,1,0,0,0,Moderate,None
4246,2500,14,788916,FR,1,F,60,71,0,0,0,0,Moderate,None
6547,35,1,788500,FP,1,M,0,100,0,0,0,0,Moderate,None
5065,985,9,786000,AL,2,M,0,100,1,0,0,0,Moderate,None
5234,750,4,785380,FR,1,F,0,0,0,0,0,0,Moderate,None
2890,43391.48,53,783500,AL,3,M,50,59,1,0,0,0,Moderate,None
1788,6179,20,783000,AL,1,M,67,68,1,0,0,0,Moderate,None
4397,2060,18,782208,AL,0,F,67,60,1,0,0,0,Moderate,None
4261,2489,9,781513,FR,0,M,14,53,0,0,0,0,Moderate,None
6182,140,1,779500,FP,2,F,0,0,0,0,0,0,Moderate,None
5284,705,17,779447,AL,2,F,100,68,1,0,0,0,Moderate,None
3055,10540,9,778109,FP,3,F,30,62,0,0,0,0,Moderate,None
901,38347.5,35,777500,AL,1,F,98,99,1,0,0,0,Moderate,None
4412,2020,2,777100,FR,1,M,100,100,0,0,0,0,Moderate,None
1301,62750,32,775468,AL,3,F,75,80,1,0,0,0,Moderate,None
6583,25,1,775400,AL,1,F,0,0,1,0,0,0,Moderate,None
753,4315,6,775085,FR,1,F,0,0,0,0,0,0,Moderate,None
299,29100,2,774500,FP,2,M,100,100,0,0,0,0,Moderate,None
3588,6110,35,774500,AL,1,M,56,82,1,0,0,0,Moderate,None
6062,200,3,774000,FR,0,M,0,0,0,0,0,0,Moderate,None
4929,1100,2,773000,FP,2,M,0,0,0,0,0,0,Moderate,None
1061,10747,27,772422,AL,2,M,35,86,1,0,0,0,Moderate,None
2908,40000,2,771500,FR,1,M,0,0,0,0,0,0,Moderate,None
2721,13700,35,771460,AL,0,M,66,80,1,0,0,0,Moderate,None
3035,10941.65,4,770000,FP,1,M,49,93,0,0,0,0,Moderate,None
2848,51838.2,42,770000,AL,6,M,23,43,1,0,0,0,Moderate,None
7066,0,0,769253,FF,,M,0,0,0,0,0,0,Moderate,None
1987,6344,23,769000,AL,1,F,78,69,1,0,0,0,Moderate,None
3881,4047,42,769000,AL,3,M,67,71,1,0,0,0,Moderate,None
2844,53230,27,768500,AL,1,M,62,93,1,0,0,0,Moderate,None
6412,69,5,768500,AL,1,M,0,0,1,0,0,0,Moderate,None
6870,0,0,767500,FR,1,M,0,0,0,0,0,0,Moderate,None
7079,0,0,767500,FP,2,M,0,0,0,0,0,0,Moderate,None
5221,765,6,767500,AL,1,M,0,0,1,0,0,0,Moderate,None
4461,1935,6,766200,AL,2,M,96,100,1,0,0,0,Moderate,None
4105,3000,1,766000,FR,1,M,0,0,0,0,0,0,Moderate,None
3324,11002.5,47,765500,AL,1,M,26,48,1,0,0,0,Moderate,None
6867,0,0,764264,AL,,M,0,0,1,0,0,0,Moderate,None
2794,85459,40,762888,AL,1,M,70,84,1,0,0,0,Moderate,None
6494,50,1,762660,FR,0,F,0,0,0,0,0,0,Moderate,None
6424,60,2,762500,AL,1,M,0,0,1,0,0,0,Moderate,None
819,4650,6,761106,FR,0,F,100,50,0,0,0,0,Moderate,None
3800,4482.5,22,761000,AL,5,M,3,63,1,0,0,0,Moderate,None
4620,1600,10,760550,AL,1,M,41,89,1,0,0,0,Moderate,None
6492,50,1,760100,FR,1,M,0,0,0,0,0,0,Moderate,None
2374,16531,18,760000,AL,1,M,59,96,1,0,0,0,Moderate,None
410,57402.46,14,759500,AL,4,M,39,34,1,0,0,0,Moderate,None
5945,250,1,757550,FR,1,M,0,0,0,0,0,0,Moderate,None
6916,0,0,756500,AL,,M,0,0,1,0,0,0,Moderate,None
3216,18901,18,756400,AL,2,M,69,91,1,0,0,0,Moderate,None
7032,0,0,755500,FP,2,M,0,0,0,0,0,0,Moderate,None
6227,115,3,755000,AL,1,M,0,0,1,0,0,0,Moderate,None
3255,17290.34,6,754000,FR,1,M,99,100,0,0,0,0,Moderate,None
5074,972,7,751000,AL,1,M,0,0,1,0,0,0,Moderate,None
7061,0,0,749500,FR,1,F,0,0,0,0,0,0,Moderate,None
4492,1864,20,749321,AL,1,M,0,67,1,0,0,0,Moderate,None
2127,9465,27,749270,AL,1,M,61,82,1,0,0,0,Moderate,None
6478,50,1,749000,FR,0,M,0,0,0,0,0,0,Moderate,None
2990,28475,29,749000,AL,2,M,48,67,1,0,0,0,Moderate,None
3964,3547,10,747635,FR,1,M,5,86,0,0,0,0,Moderate,None
690,8290,17,746500,FR,1,M,100,41,0,0,0,0,Moderate,None
3593,6070,39,746499,AL,1,M,73,79,1,0,0,0,Moderate,None
4930,1100,5,746100,FP,2,F,0,29,0,0,0,0,Moderate,None
3937,3690,20,745600,AL,1,M,0,0,1,0,0,0,Moderate,None
4031,3250,6,744500,FR,1,M,100,20,0,0,0,0,Moderate,None
4819,1250,1,743500,FR,1,M,0,0,0,0,0,0,Moderate,None
5960,250,1,743500,FR,1,M,0,0,0,0,0,0,Moderate,None
1982,6833.09,10,743000,AL,1,M,0,0,1,0,0,0,Moderate,None
5400,600,4,743000,FR,1,M,100,100,0,0,0,0,Moderate,None
1735,2280,8,742500,AL,0,M,0,0,1,0,0,0,Moderate,None
5368,640,5,742400,AL,3,F,0,0,1,0,0,0,Moderate,None
6383,75,1,741787,AL,0,F,0,0,1,0,0,0,Moderate,None
1222,45604.6,28,740500,AL,3,M,90,90,1,0,0,0,Moderate,None
6251,100,1,740500,AL,1,M,0,0,1,0,0,0,Moderate,None
1434,514403.99,40,740500,AL,3,M,71,78,1,0,0,0,Moderate,None
4278,2419.5,31,740310,AL,0,F,49,77,1,0,0,0,Moderate,None
3518,6948,35,740000,AL,1,F,55,72,1,0,0,0,Moderate,None
3511,7070,10,739000,FR,1,M,0,0,0,0,0,0,Moderate,None
6376,80,2,737000,AL,0,F,0,0,1,0,0,0,Moderate,None
3793,4500,4,736840,FP,2,M,0,29,0,0,0,0,Moderate,None
4140,2865,30,736320,AL,2,M,82,91,1,0,0,0,Moderate,None
2380,39212,27,735615,FR,1,M,63,79,0,0,0,0,Moderate,None
1811,32714.5,20,735500,AL,1,M,97,99,1,0,0,0,Moderate,None
4189,2695,1,735500,FR,9,M,0,0,0,0,0,0,Moderate,None
4741,1400,20,735500,AL,2,F,63,47,1,0,0,0,Moderate,None
3742,4905,11,734828,AL,1,M,35,79,1,0,0,0,Moderate,None
3607,5960,33,734400,AL,3,M,75,59,1,0,0,0,Moderate,None
6431,57.5,3,734000,AL,1,M,0,0,1,0,0,0,Moderate,None
1884,4330,5,734000,AL,1,M,0,0,1,0,0,0,Moderate,None
3415,8740,13,733500,AL,1,M,91,100,1,0,0,0,Moderate,None
3764,4735,28,733000,AL,2,M,42,78,1,0,0,0,Moderate,None
1127,1020038.23,30,732000,AL,0,M,1,100,1,0,0,0,Moderate,None
4442,1965,14,731500,AL,1,M,0,0,1,0,0,0,Moderate,None
4358,2192.5,31,731240,AL,4,F,24,44,1,0,0,0,Moderate,None
3766,4720,23,730622,AL,1,M,0,50,1,0,0,0,Moderate,None
4096,3030,17,729800,AL,1,M,0,0,1,0,0,0,Moderate,None
6311,100,1,728890,FR,1,F,0,0,0,0,0,0,Moderate,None
1436,123550.59,16,728000,AL,3,M,80,81,1,0,0,0,Moderate,None
1570,10600.99,12,727700,AL,1,M,92,32,1,0,0,0,Moderate,None
4875,1157.5,16,727480,AL,1,M,0,0,1,0,0,0,Moderate,None
1688,10230,9,727000,AL,1,F,100,100,1,0,0,0,Moderate,None
2770,11809,11,727000,AL,4,M,48,90,1,0,0,0,Moderate,None
2716,13775,15,726650,AL,2,M,6,24,1,0,0,0,Moderate,None
5449,555,7,724191,FP,3,M,0,100,0,0,0,0,Moderate,None
2884,43977.24,14,722000,FP,2,M,97,71,0,0,0,0,Moderate,None
5957,250,1,721106,FR,0,M,0,0,0,0,0,0,Moderate,None
2365,14852.27,15,719000,AL,4,F,0,40,1,0,0,0,Moderate,None
3567,6335,19,719000,AL,1,M,33,61,1,0,0,0,Moderate,None
3722,5005,11,718920,FP,1,M,67,86,0,0,0,0,Moderate,None
3316,11101.93,17,717500,FA,1,M,61,72,0,0,0,0,Moderate,None
2047,11527.02,23,717360,FR,1,M,58,84,0,0,0,0,Moderate,None
6649,10,1,716827,AL,0,M,0,0,1,0,0,0,Moderate,None
5872,300,2,715100,AL,1,M,0,0,1,0,0,0,Moderate,None
3973,3530,29,714000,AL,2,M,60,74,1,0,0,0,Moderate,None
1701,218235,32,714000,AL,2,M,49,70,1,0,0,0,Moderate,None
4566,1700,15,713500,AL,0,M,27,60,1,0,0,0,Moderate,None
295,14120,7,713000,FR,2,M,76,37,0,0,0,0,Moderate,None
2309,62907.78,5,712500,AL,2,M,100,100,1,0,0,0,Moderate,None
3292,12142.86,2,711586,FR,1,M,0,0,0,0,0,0,Moderate,None
6611,25,1,710500,AL,2,M,0,0,1,0,0,0,Moderate,None
1340,288151.49,20,709596,AL,5,M,100,1,1,0,0,0,Moderate,None
2156,6160,26,709414,FF,4,M,79,75,0,0,0,0,Moderate,None
1191,30300,3,707500,AL,1,M,100,100,1,0,0,0,Moderate,None
2292,17200,23,707500,AL,1,M,83,86,1,0,0,0,Moderate,None
3285,12300,16,707000,FR,4,F,60,72,0,0,0,0,Moderate,None
1116,14535,41,706300,AL,3,M,62,64,1,0,0,0,Moderate,None
4786,1300,2,704800,AL,2,M,100,100,1,0,0,0,Moderate,None
5881,300,2,704753,FP,2,M,0,67,0,0,0,0,Moderate,None
2692,14535,28,704480,AL,1,M,60,77,1,0,0,0,Moderate,None
495,11341,24,704040,AL,2,M,78,96,1,0,0,0,Moderate,None
6016,220,1,702300,FR,1,F,0,0,0,0,0,0,Moderate,None
2578,31166,40,702000,AL,6,M,100,100,1,0,0,0,Moderate,None
5273,720,6,700800,FR,0,F,68,86,0,0,0,0,Moderate,None
6641,10,1,700500,FR,0,F,0,0,0,0,0,0,Moderate,None
4698,1460,13,700000,FR,1,F,0,0,0,0,0,0,Moderate,None
3657,5457,29,700000,AL,4,F,63,80,1,0,0,0,Moderate,None
6168,147,4,700000,AL,1,F,0,0,1,0,0,0,Moderate,None
5190,800,6,698400,FF,1,M,33,50,0,0,0,0,Moderate,None
2410,5143,15,698400,FR,5,M,100,64,0,0,0,0,Moderate,None
4075,3098,33,698000,AL,2,F,41,100,1,0,0,0,Moderate,None
520,37162.5,27,697700,AL,2,M,48,74,1,0,0,0,Moderate,None
6450,50,1,696400,FR,1,M,0,0,0,0,0,0,Moderate,None
531,131565,44,696000,AL,2,M,49,86,1,0,0,0,Moderate,None
6741,0,0,695600,FR,,M,0,0,0,0,0,0,Moderate,None
881,205567.7,31,694500,AL,0,M,75,82,1,0,0,0,Moderate,None
6485,50,1,693804,FR,0,F,0,0,0,0,0,0,Moderate,None
4822,1250,4,693500,FR,1,F,0,0,0,0,0,0,Moderate,None
6829,0,0,693500,AL,,F,0,0,1,0,0,0,Moderate,None
1859,83800,11,692590,AL,1,M,65,99,1,0,0,0,Moderate,None
6944,0,0,691735,FP,1,M,0,0,0,0,0,0,Moderate,None
2210,29685,24,691400,FP,2,F,0,0,0,0,0,0,Moderate,None
3453,8157.5,41,690730,AL,2,M,43,58,1,0,0,0,Moderate,None
380,6356,27,690500,AL,1,M,38,100,1,0,0,0,Moderate,None
7045,0,0,689000,FP,2,M,0,0,0,0,0,0,Moderate,None
5089,950,7,688000,AL,1,M,100,100,1,0,0,0,Moderate,None
5983,250,3,687250,FR,1,M,0,0,0,0,0,0,Moderate,None
6399,75,2,685500,FR,1,F,0,67,0,0,0,0,Moderate,None
1454,17162.16,11,684427,AL,4,M,61,92,1,0,0,0,Moderate,None
2927,37432,55,684000,AL,3,M,57,61,1,0,0,0,Moderate,None
5219,770,7,683873,FR,0,F,50,100,0,0,0,0,Moderate,None
4311,2302,23,683800,AL,0,M,33,100,1,0,0,0,Moderate,None
2763,12040,28,683500,AL,1,M,79,66,1,0,0,0,Moderate,None
3879,4050,10,683371,FR,1,F,0,0,0,0,0,0,Moderate,None
2661,15719.26,20,681800,AL,4,M,0,0,1,0,0,0,Moderate,None
833,82891,8,681590,FP,3,M,100,93,0,0,0,0,Moderate,None
4410,2025,37,680000,AL,1,M,28,48,1,0,0,0,Moderate,None
1437,3301618.34,37,679500,AL,3,M,51,59,1,0,0,0,Moderate,None
6271,100,3,678500,FP,2,M,0,0,0,0,0,0,Moderate,None
7103,0,0,678500,FP,1,M,0,0,0,0,0,0,Moderate,None
1742,16244.32,20,678000,AL,3,F,47,94,1,0,0,0,Moderate,None
2346,39336,22,678000,FP,2,M,0,0,0,0,0,0,Moderate,None
5901,280,3,676000,FP,2,M,0,0,0,0,0,0,Moderate,None
4390,2075,16,676000,AL,3,F,0,13,1,0,0,0,Moderate,None
4054,3178,29,675000,AL,2,M,83,90,1,0,0,0,Moderate,None
157,5155,10,673500,AL,0,F,88,50,1,0,0,0,Moderate,None
1432,25773,41,673500,AL,2,M,56,76,1,0,0,0,Moderate,None
6503,50,1,673000,PA,4,M,0,0,0,0,0,0,Moderate,None
6114,177.5,5,672972,AL,2,M,0,0,1,0,0,0,Moderate,None
2693,14527.68,7,672662,FR,0,M,60,69,0,0,0,0,Moderate,None
4235,2518,2,672500,FR,2,F,0,0,0,0,0,0,Moderate,None
1213,97415,26,672464,AL,4,F,96,99,1,0,0,0,Moderate,None
4456,1950,37,671000,AL,2,M,58,73,1,0,0,0,Moderate,None
2080,101604.49,13,671000,AL,1,M,100,100,1,0,0,0,Moderate,None
2911,39893,32,670995,AL,2,M,58,91,1,0,0,0,Moderate,None
5563,500,1,670740,FR,0,M,0,0,0,0,0,0,Moderate,None
4504,1840,11,670611,FR,1,M,82,67,0,0,0,0,Moderate,None
5470,550,9,670560,FR,1,F,20,56,0,0,0,0,Moderate,None
6501,50,1,670200,FR,1,M,0,0,0,0,0,0,Moderate,None
5417,590,7,670000,AL,1,M,0,0,1,0,0,0,Moderate,None
4352,2210,9,669000,FR,1,M,60,64,0,0,0,0,Moderate,None
3304,11490,24,668500,AL,2,F,0,33,1,0,0,0,Moderate,None
2532,17242,33,667500,FR,1,F,65,62,0,0,0,0,Moderate,None
1273,32267,10,667181,AL,1,M,0,100,1,0,0,0,Moderate,None
547,118565.53,34,667000,AL,1,M,53,77,1,0,0,0,Moderate,None
4359,2183,20,666500,FR,1,M,47,64,0,0,0,0,Moderate,None
6033,200,1,665500,FR,1,M,0,0,0,0,0,0,Moderate,None
2874,46000,1,664000,FR,1,M,0,0,0,0,0,0,Moderate,None
4,10280.91,8,663888,AL,2,M,50,80,1,0,0,0,Moderate,None
4568,1700,20,663564,FR,1,F,68,82,0,0,0,0,Moderate,None
1332,7545,24,663010,AL,1,M,71,80,1,0,0,0,Moderate,None
2768,11920,30,663000,AL,1,M,57,70,1,0,0,0,Moderate,None
4386,2080,3,662033,FP,3,M,0,81,0,0,0,0,Moderate,None
267,22072.42,21,661400,AL,1,M,66,86,1,0,0,0,Moderate,None
6440,55,1,661317,FR,1,M,0,0,0,0,0,0,Moderate,None
6597,25,1,661000,AL,0,M,0,0,1,0,0,0,Moderate,None
5192,800,6,660700,FR,0,F,0,0,0,0,0,0,Moderate,None
6023,205,10,660200,AL,2,M,0,0,1,0,0,0,Moderate,None
6831,0,0,658400,FP,2,M,0,0,0,0,0,0,Moderate,None
4429,2000,1,657901,FR,0,F,0,0,0,0,0,0,Moderate,None
4334,2249,33,656570,AL,1,M,67,60,1,0,0,0,Moderate,None
2732,13295,7,656500,AL,1,M,0,0,1,0,0,0,Moderate,None
1904,67738,18,656200,AL,2,M,44,69,1,0,0,0,Moderate,None
4797,1290,16,653800,FR,1,M,48,74,0,0,0,0,Moderate,None
6613,25,1,652992,FD,1,M,0,0,0,0,0,0,Moderate,None
4115,2978,19,652500,AL,1,M,27,79,1,0,0,0,Moderate,None
550,47000,17,652000,AL,1,F,60,71,1,0,0,0,Moderate,None
2889,43487.95,8,650969,AL,1,M,0,0,1,0,0,0,Moderate,None
200,16977,30,649500,AL,1,F,57,72,1,0,0,0,Moderate,None
1518,2690,10,649500,AL,1,M,100,33,1,0,0,0,Moderate,None
3900,3970,12,649500,AL,1,F,0,0,1,0,0,0,Moderate,None
523,94376.88,34,648500,AL,5,M,58,69,1,0,0,0,Moderate,None
3594,6043,22,648395,AL,2,M,67,73,1,0,0,0,Moderate,None
4021,3325,33,648270,AL,2,M,78,100,1,0,0,0,Moderate,None
806,48381,31,648000,AL,2,M,45,78,1,0,0,0,Moderate,None
567,9304.5,16,647000,RF,1,M,0,45,0,0,0,0,Moderate,None
53,23975,28,645500,AL,1,F,0,38,1,0,0,0,Moderate,None
6290,100,1,644958,FR,0,F,0,0,0,0,0,0,Moderate,None
4768,1345,20,644500,AL,1,M,0,42,1,0,0,0,Moderate,None
2801,80015,2,644207,AL,1,M,0,0,1,0,0,0,Moderate,None
4754,1375,14,643945,AL,2,F,0,0,1,0,0,0,Moderate,None
14,76759,35,643900,AL,3,M,62,55,1,0,0,0,Moderate,None
2994,28115,39,643000,AL,2,M,50,89,1,0,0,0,Moderate,None
7011,0,0,643000,FR,,F,0,0,0,0,0,0,Moderate,None
2989,28561,36,642100,AL,2,M,52,66,1,0,0,0,Moderate,None
3963,3550.73,8,642000,AL,1,M,40,90,1,0,0,0,Moderate,None
1747,9829,28,642000,AL,9,M,59,71,1,0,0,0,Moderate,None
7186,0,0,641480,AL,,F,0,0,1,0,0,0,Moderate,None
1667,14848.5,21,640400,AL,3,M,67,67,1,0,0,0,Moderate,None
4973,1050,7,640309,FP,2,M,83,63,0,0,0,0,Moderate,None
2814,65230,30,639700,AL,5,M,41,73,1,0,0,0,Moderate,None
7101,0,0,638000,FP,1,M,0,0,0,0,0,0,Moderate,None
4826,1245,16,637200,AL,1,M,0,33,1,0,0,0,Moderate,None
3049,10720,16,636750,FP,7,M,36,74,0,0,0,0,Moderate,None
1131,7233,26,636322,AL,1,M,95,100,1,0,0,0,Moderate,None
7021,0,0,636200,FR,,M,0,0,0,0,0,0,Moderate,None
