IDCode,WSU LIFETIME GIVING,WSU YEARS OF GIVING,ASSETS,RECORD TYPE CODE,Number of relationships,Gender,Velocity35Score,Velocity57Score,AlumniCode,SportCode,GreekCode,ParticipationScore,AssetClass
2291,31145,4,213000,FR,3,M,92,100,0,1,0,1,Moderate
3877,4052.5,23,213000,AL,3,M,97,26,1,0,0,0,Moderate
1480,2003,20,212888,AL,1,M,,,1,,,1,Moderate
6396,75,3,212606,AL,4,M,0,0,1,0,0,0,Moderate
3936,3695,18,212200,AL,1,M,0,0,1,0,0,0,Moderate
4156,2800,21,211525,AL,9,M,67,60,1,0,0,0,Moderate
1915,160,6,211320,AL,1,M,,,1,,,0,Moderate
5895,290,4,210673,AL,1,M,0,0,1,0,0,0,Moderate
1545,31585,33,209920,AL,1,M,64,80,1,0,0,0,Moderate
2598,30440,32,209500,AL,2,M,66,70,1,0,1,1,Moderate
2954,34349.49,57,209328,AL,5,M,9,51,1,0,1,1,Moderate
1736,4485,19,209294,AL,0,F,0,50,1,0,0,0,Moderate
2224,61500,15,207000,FR,3,F,60,71,0,0,0,0,Moderate
3763,4744,32,206910,AL,3,F,53,69,1,0,1,1,Moderate
1309,14210,39,206900,AL,1,M,33,60,1,0,0,0,Moderate
1292,10429,42,206100,AL,6,M,86,71,1,0,1,1,Moderate
4828,1241.03,7,206000,FS,1,M,0,0,0,0,0,0,Moderate
1134,13770,25,206000,AL,2,M,2,53,1,0,0,0,Moderate
2828,57777.85,49,205697,FP,5,M,22,65,0,0,0,0,Moderate
3519,6940,32,204545,AL,4,M,50,67,1,0,0,0,Moderate
1196,15877.37,26,204500,AL,3,M,9,46,1,0,1,1,Moderate
5020,1000,1,204500,FR,1,M,0,0,0,0,0,0,Moderate
767,2375.15,10,204050,FR,1,M,,,0,,,0,Moderate
38,133421.5,35,204000,AL,7,M,67,67,1,0,0,0,Moderate
151,25000,2,204000,FR,1,F,0,0,0,0,0,0,Moderate
4595,1640,13,204000,AL,0,M,100,77,1,0,0,0,Moderate
4015,3347,18,204000,AL,1,M,0,0,1,0,0,0,Moderate
2455,8849.48,17,203500,AL,2,F,41,55,1,0,1,1,Moderate
2583,30924,37,203000,FR,4,M,60,67,0,0,0,0,Moderate
3276,16062,31,203000,AL,2,F,51,62,1,0,0,0,Moderate
872,3030,7,202993,FR,1,M,,,0,,,0,Moderate
4318,2285,13,201400,AL,4,M,0,44,1,0,0,0,Moderate
3114,10210,45,201000,AL,1,M,67,80,1,0,1,1,Moderate
3887,4002,12,200900,AL,3,F,100,100,1,0,0,0,Moderate
5241,750,9,200500,AL,1,M,100,22,1,0,1,1,Moderate
2723,13535,25,200500,AL,0,F,56,70,1,0,0,0,Moderate
2921,38348.33,16,200270,FR,0,M,69,100,0,0,0,0,Moderate
1715,1660,4,199980,AL,1,M,,,1,,,0,Moderate
103,10213,40,199900,AL,2,M,80,73,1,1,1,2,Moderate
6549,35,2,199665,AL,1,M,0,0,1,0,0,0,Moderate
2733,13200,12,198500,AL,0,F,75,83,1,0,0,0,Moderate
4544,1762.5,25,198000,AL,1,F,100,50,1,0,0,0,Moderate
2360,39185,15,197990,AL,1,M,66,87,1,1,1,2,Moderate
6662,0.96,1,197000,AL,3,M,0,0,1,0,0,0,Moderate
6483,50,2,197000,AL,1,M,0,0,1,0,1,1,Moderate
1163,9450.89,28,196750,AL,2,M,79,94,1,0,0,0,Moderate
5569,500,1,196000,FR,1,M,0,0,0,0,0,0,Moderate
5131,897,7,196000,AL,1,M,55,100,1,0,1,1,Moderate
1062,2580,15,195000,AL,1,F,93,99,1,0,0,0,Moderate
3509,7112,34,194400,AL,1,F,18,84,1,0,1,1,Moderate
3240,17922,34,194000,AL,2,M,53,68,1,0,0,0,Moderate
2759,12420,27,192400,AL,0,F,64,59,1,0,0,0,Moderate
4559,1725,16,192360,AL,1,F,81,100,1,0,1,1,Moderate
6060,200,4,192300,FP,5,F,0,0,0,0,0,0,Moderate
6690,0,0,191500,AL,1,M,0,0,1,0,0,0,Moderate
3072,24789,28,191000,AL,1,M,0,0,1,0,1,1,Moderate
2920,38520,34,191000,AL,0,F,52,66,1,0,0,0,Moderate
2467,23618,21,191000,FP,3,M,0,50,0,0,0,0,Moderate
5321,685.12,9,190500,FA,0,M,0,0,0,0,0,0,Moderate
145,5693.79,15,190000,AL,4,M,49,80,1,0,0,0,Moderate
1935,94260,32,190000,AL,3,M,66,74,1,1,0,1,Moderate
3178,20530,38,189287,AL,2,M,60,71,1,0,0,0,Moderate
18,6462,32,189000,AL,1,M,60,85,1,0,0,0,Moderate
2933,36500,5,189000,FR,1,M,0,0,0,0,0,0,Moderate
5480,539,6,189000,AL,2,F,0,0,1,0,0,0,Moderate
31,12550,19,188000,AL,1,M,75,85,1,0,0,0,Moderate
40,38432.05,34,187900,AL,5,M,67,82,1,0,0,0,Moderate
2043,29155,34,185900,AL,0,F,26,79,1,0,0,0,Moderate
2601,30170,55,184500,AL,1,M,49,67,1,0,0,0,Moderate
4146,2848.33,25,184000,AL,1,M,78,100,1,0,1,1,Moderate
4598,1633,4,183100,FR,1,M,90,100,0,0,0,0,Moderate
3717,5027.46,17,181890,FD,1,M,76,100,0,0,0,0,Moderate
6097,195.16,5,181700,AL,0,M,0,0,1,0,0,0,Moderate
6956,0,0,181507,AL,2,M,0,0,1,0,0,0,Moderate
3642,5570,19,181090,AL,1,M,55,84,1,0,0,0,Moderate
6587,25,1,180600,FR,0,F,0,0,0,0,0,0,Moderate
6896,0,0,180500,FD,,M,0,0,0,1,0,1,Moderate
2149,27510,30,180000,AL,1,M,61,31,1,1,1,2,Moderate
6482,50,1,179500,FR,1,M,0,0,0,0,0,0,Moderate
6167,147.5,3,179000,AL,1,F,0,100,1,0,0,0,Moderate
955,1721,18,178100,AL,1,F,,,1,,,0,Moderate
1281,182785,32,177500,AL,3,M,88,93,1,0,0,0,Moderate
341,618,12,177169,AL,0,M,,,1,,,0,Moderate
1880,745,12,176490,AL,3,F,,,1,,,0,Moderate
377,28990,34,176000,AL,5,F,100,51,1,0,1,1,Moderate
2978,29110.66,32,175970,AL,2,M,57,69,1,0,0,0,Moderate
2472,19850.5,25,175710,FF,0,M,67,78,0,0,0,0,Moderate
1989,17425,31,175500,AL,2,M,87,92,1,0,1,1,Moderate
658,4900,9,175174,AL,1,M,0,55,1,0,0,0,Moderate
1218,37778,45,174969,AL,3,M,67,78,1,1,1,2,Moderate
2000,66128,15,174730,RF,1,F,78,5,0,0,0,0,Moderate
6266,100,1,174500,AL,0,M,0,0,1,0,0,0,Moderate
2762,12337.84,12,174000,AL,2,M,37,67,1,0,0,0,Moderate
4623,1595,12,173500,AL,1,M,33,51,1,1,0,1,Moderate
121,1802570,8,172500,AL,0,M,60,83,1,0,0,0,Moderate
2099,109837,24,172000,AL,0,M,99,99,1,0,0,0,Moderate
2278,19695,21,171680,AL,1,M,96,99,1,1,0,1,Moderate
1194,20229,26,171600,AL,5,M,59,93,1,0,1,1,Moderate
3069,25050,18,170500,AL,1,M,33,60,1,0,0,0,Moderate
505,7331,21,170000,AL,1,M,100,100,1,1,1,2,Moderate
2586,30808.11,29,168500,FP,5,M,0,0,0,0,0,0,Moderate
5725,390,7,166640,AL,1,M,0,100,1,0,0,0,Moderate
2652,113300,18,166500,AL,1,M,60,62,1,0,1,1,Moderate
601,13208,13,164500,AL,1,M,30,58,1,0,0,0,Moderate
2342,2690,12,162870,FR,1,M,,,0,,,0,Moderate
5857,300,3,160820,AL,1,M,0,0,1,0,0,0,Moderate
6198,125,2,158400,FP,2,M,0,0,0,0,0,0,Moderate
1889,1379.55,13,157893,AL,1,M,,,1,1,,1,Moderate
660,750,9,157400,AL,0,F,,,1,,,0,Moderate
3503,7170,26,156890,AL,2,M,69,62,1,0,0,0,Moderate
3621,5803.07,19,156860,FD,1,M,40,63,0,0,0,0,Moderate
452,3260,26,155900,AL,2,M,0,72,1,0,1,1,Moderate
167,6070,24,154400,AL,2,F,73,92,1,0,0,0,Moderate
1974,15150,20,153000,AL,1,F,100,59,1,0,0,0,Moderate
2212,31450,8,152264,FR,1,F,60,71,0,0,0,0,Moderate
1092,88745,33,151700,AL,1,M,39,52,1,0,0,0,Moderate
203,14104.95,13,151500,AL,1,M,63,65,1,0,0,0,Moderate
2760,12395,15,151105,AL,6,M,55,79,1,0,1,1,Moderate
7112,0,0,150000,FR,1,M,0,0,0,0,0,0,Moderate
3163,21450,28,150000,AL,3,M,33,57,1,0,0,0,Moderate
5902,280,10,150000,FD,1,F,0,44,0,0,1,1,Moderate
3584,6125,33,149900,AL,1,M,39,60,1,0,0,0,Moderate
2941,35363.4,28,149500,AL,0,M,66,68,1,0,0,0,Moderate
1358,59381.8,34,145661,AL,0,F,62,80,1,0,1,1,Moderate
6978,0,0,145500,FP,1,F,0,0,0,0,0,0,Moderate
3613,5860,31,145500,AL,1,F,67,80,1,0,0,0,Moderate
4547,1756,13,145000,FR,1,F,0,25,0,0,0,0,Moderate
730,2400,2,144160,FR,1,M,,,0,,,0,Moderate
2500,8241,22,142310,FR,1,F,73,61,0,0,0,0,Moderate
2214,21921,33,141000,AL,3,M,63,69,1,0,0,0,Moderate
382,191630,46,140800,AL,1,M,57,75,1,0,1,1,Moderate
4837,1225,5,140500,AL,2,F,100,82,1,0,0,0,Moderate
2798,82817.32,43,140500,FR,6,M,73,65,0,0,0,0,Moderate
3270,16175.8,15,139600,FP,3,M,100,21,0,0,0,0,Moderate
228,30180,7,139500,AL,2,M,74,92,1,0,1,1,Moderate
4644,1555,8,138120,AL,1,M,0,0,1,0,0,0,Moderate
1977,14895,32,138000,AL,1,M,41,69,1,0,0,0,Moderate
4126,2927,43,135500,AL,1,M,63,67,1,0,0,0,Moderate
4605,1615,18,133800,FR,1,F,60,65,0,0,0,0,Moderate
1264,440,16,133400,AL,0,F,,,1,,,0,Moderate
2807,73941.53,38,132500,AL,0,M,92,95,1,0,0,0,Moderate
3961,3560,25,132400,AL,1,M,0,35,1,0,0,0,Moderate
68,8720,15,132000,AL,1,F,62,75,1,0,0,0,Moderate
2084,11976,30,130640,AL,2,M,69,66,1,1,1,2,Moderate
6813,0,0,129100,AL,1,M,0,0,1,0,0,0,Moderate
3283,15940,20,126560,AL,1,M,67,86,1,0,0,0,Moderate
3912,3890,12,126300,AL,3,M,0,100,1,0,1,1,Moderate
4987,1025,28,123700,AL,5,F,0,100,1,0,0,0,Moderate
2725,13425,14,121068,AL,0,M,0,0,1,0,0,0,Moderate
1136,128247.5,33,120410,AL,1,F,37,65,1,0,0,0,Moderate
2740,13060,20,118000,AL,0,M,40,71,1,0,0,0,Moderate
2873,46271.73,31,112490,AL,4,F,51,66,1,0,1,1,Moderate
3658,5452,18,110200,AL,1,M,0,67,1,0,0,0,Moderate
2349,214482.18,26,107860,FR,1,F,0,56,0,0,0,0,Moderate
3317,11080,41,107600,AL,2,M,50,91,1,0,1,1,Moderate
3112,10231,17,103100,FR,0,M,0,0,0,0,0,0,Moderate
1362,54649,32,94714,AL,3,M,66,75,1,0,0,0,Low
2771,11799,41,92560,AL,0,F,0,50,1,0,0,0,Low
2900,41350,35,78802,AL,1,F,63,73,1,0,1,1,Low
361,7066.22,9,52135,AL,2,M,0,0,1,1,0,1,Low
235,9960.7,8,48000,FR,0,M,0,0,0,0,0,0,Low
1984,30521.5,34,40500,RF,2,M,49,59,0,0,0,0,Low
2336,6974,16,36000,AL,4,M,60,62,1,1,0,1,Low
2862,48604.32,25,28700,AL,3,M,54,77,1,0,0,0,Low
2531,2360,11,9180,FR,0,M,,,0,,,0,Low
811,286550,7,2500,FR,1,M,49,100,0,0,0,0,Low
6758,0,0,1500,AL,,M,0,0,1,0,1,1,Low
1,74780,15,0,FP,2,F,0,0,0,0,0,0,Unknown
2,116201,23,0,FR,0,M,63,77,0,0,0,0,Unknown
3,163849,4,0,FR,1,F,0,0,0,0,0,0,Unknown
7,108500.2,50,0,AL,0,F,59,55,1,0,0,0,Unknown
8,141881.65,4,0,AL,1,M,0,0,1,0,0,0,Unknown
10,22295,35,0,AL,2,M,64,55,1,1,0,1,Unknown
11,838379.44,33,0,AL,4,M,75,43,1,0,1,1,Unknown
13,44594.6,18,0,AL,1,M,99,99,1,0,0,0,Unknown
15,1031039.49,34,0,AL,6,M,59,69,1,0,1,1,Unknown
16,33745,33,0,AL,1,F,52,70,1,0,1,1,Unknown
17,27206.46,27,0,FR,5,M,40,100,0,0,0,0,Unknown
21,7878,22,0,AL,2,F,37,74,1,0,0,0,Unknown
23,8710,42,0,AL,1,M,56,65,1,0,0,0,Unknown
24,73658,37,0,AL,0,M,58,69,1,0,0,0,Unknown
25,11715,32,0,AL,1,M,62,74,1,0,0,0,Unknown
26,35450,27,0,AL,2,M,75,85,1,0,0,0,Unknown
27,6425,26,0,AL,1,F,0,0,1,0,0,0,Unknown
28,70544,46,0,AL,4,M,71,77,1,0,1,1,Unknown
29,72096,45,0,AL,4,M,51,62,1,0,1,1,Unknown
30,103451,45,0,AL,5,M,0,99,1,0,1,1,Unknown
32,5650,25,0,AL,3,M,100,100,1,0,0,0,Unknown
34,206973,42,0,AL,1,M,96,97,1,0,0,0,Unknown
35,485500.83,36,0,AL,3,M,26,88,1,0,0,0,Unknown
42,6624,26,0,AL,2,F,21,57,1,1,0,1,Unknown
51,548021,30,0,AL,2,M,53,68,1,0,1,1,Unknown
52,28822,32,0,AL,4,F,66,75,1,0,0,0,Unknown
55,1255389.85,44,0,AL,4,M,71,93,1,0,1,1,Unknown
56,44034.37,37,0,AL,7,F,33,69,1,0,1,1,Unknown
58,921520,40,0,AL,2,M,76,60,1,0,0,0,Unknown
59,7307.5,54,0,AL,6,F,75,51,1,0,0,0,Unknown
62,27952,20,0,AL,1,M,99,96,1,0,0,0,Unknown
64,35286,34,0,AL,4,M,62,65,1,0,1,1,Unknown
71,621404.6,38,0,AL,5,M,78,83,1,0,0,0,Unknown
72,50,2,0,FR,1,M,,,0,,,0,Unknown
73,40398,19,0,AL,2,M,60,78,1,0,1,1,Unknown
76,133049.53,36,0,AL,4,M,0,0,1,0,1,1,Unknown
77,11400,11,0,FD,1,M,33,99,0,0,1,1,Unknown
78,13952.88,33,0,AL,1,M,56,73,1,0,0,0,Unknown
80,9057,29,0,AL,2,F,45,86,1,0,1,1,Unknown
81,23355,34,0,AL,1,M,0,0,1,1,1,2,Unknown
85,10910,29,0,AL,1,M,80,100,1,0,0,0,Unknown
88,57851,34,0,FR,1,M,67,84,0,0,0,0,Unknown
94,382163.93,26,0,AL,2,M,75,51,1,0,1,1,Unknown
95,112029.1,37,0,AL,2,M,49,64,1,0,1,1,Unknown
97,78215,43,0,AL,3,M,81,87,1,0,0,0,Unknown
98,63227.5,34,0,AL,2,F,64,79,1,0,0,0,Unknown
105,72251,51,0,AL,3,M,63,79,1,0,1,1,Unknown
106,52683,24,0,AL,2,F,60,75,1,0,1,1,Unknown
108,65,3,0,FR,0,F,,,0,,,0,Unknown
110,22535,26,0,AL,4,M,100,97,1,0,1,1,Unknown
116,3947230.94,27,0,AL,2,M,0,33,1,0,1,1,Unknown
119,62200,5,0,AL,1,M,100,100,1,0,0,0,Unknown
122,6205.78,37,0,AL,7,M,33,60,1,0,1,1,Unknown
125,12162.68,9,0,AL,2,M,20,71,1,0,1,1,Unknown
127,54870,24,0,AL,3,M,60,79,1,0,1,1,Unknown
129,62699,28,0,AL,5,F,60,97,1,0,1,1,Unknown
135,11918,18,0,AL,4,M,98,99,1,0,1,1,Unknown
137,20370,12,0,AL,3,M,62,99,1,0,1,1,Unknown
140,53276,15,0,AL,4,M,94,100,1,0,1,1,Unknown
144,6242.27,21,0,AL,2,F,89,88,1,0,0,0,Unknown
146,627046.22,22,0,AL,6,M,55,53,1,0,1,1,Unknown
148,60235.6,18,0,FP,2,F,50,77,0,0,0,0,Unknown
149,53940.57,8,0,AL,7,M,100,77,1,0,1,1,Unknown
150,142066.25,24,0,AL,1,M,63,73,1,0,1,1,Unknown
153,75511.67,33,0,AL,1,M,66,100,1,1,0,1,Unknown
154,6983.06,25,0,AL,3,M,0,0,1,0,1,1,Unknown
155,224514.04,36,0,AL,1,M,38,89,1,1,1,2,Unknown
158,7555,22,0,FF,1,M,76,87,0,0,0,0,Unknown
160,425488.84,27,0,AL,3,M,79,59,1,0,1,1,Unknown
163,16292.89,9,0,AL,2,M,26,72,1,1,0,1,Unknown
164,9375.58,13,0,FA,0,F,74,86,0,0,0,0,Unknown
168,36255,15,0,FA,2,M,98,98,0,0,0,0,Unknown
169,1055897,28,0,AL,3,M,69,70,1,0,0,0,Unknown
170,45093.75,21,0,SF,1,F,58,83,0,0,0,0,Unknown
171,35607,8,0,AL,3,M,71,100,1,0,1,1,Unknown
173,6030,9,0,FD,1,M,71,87,0,0,1,1,Unknown
174,16077,4,0,FA,1,F,100,100,0,0,0,0,Unknown
175,20210,4,0,FR,1,M,50,100,0,0,0,0,Unknown
176,66085,8,0,FR,1,M,0,0,0,0,0,0,Unknown
177,72670,25,0,AL,1,M,100,100,1,0,0,0,Unknown
178,10495,7,0,AL,2,M,29,86,1,0,0,0,Unknown
180,6655,11,0,AL,2,F,33,81,1,0,0,0,Unknown
183,6576,12,0,AL,2,M,100,100,1,0,1,1,Unknown
184,18487.8,17,0,FR,1,M,85,92,0,0,0,0,Unknown
186,6840.47,16,0,FR,1,M,34,61,0,0,0,0,Unknown
187,262380,44,0,AL,1,M,2,99,1,0,1,1,Unknown
189,17448,8,0,AL,2,M,62,86,1,0,1,1,Unknown
193,6910,13,0,FR,2,M,92,96,0,0,0,0,Unknown
196,22046.41,8,0,AL,4,M,52,100,1,0,0,0,Unknown
197,10500,4,0,FR,1,M,0,0,0,0,0,0,Unknown
198,224318.66,13,0,AL,1,M,58,84,1,1,1,2,Unknown
199,166000,8,0,FR,0,M,67,83,0,0,0,0,Unknown
202,6640,8,0,AL,3,M,61,83,1,0,0,0,Unknown
204,21316.34,18,0,SF,3,M,76,90,0,0,0,0,Unknown
207,11908.39,19,0,FR,1,F,58,68,0,0,0,0,Unknown
208,9704.95,7,0,AL,5,M,68,100,1,0,0,0,Unknown
209,6495.81,11,0,AL,2,M,67,97,1,0,0,0,Unknown
211,5090.06,10,0,AL,0,M,51,89,1,1,0,1,Unknown
214,19794.74,9,0,AL,2,M,70,85,1,0,1,1,Unknown
215,20020.02,6,0,AL,2,M,60,100,1,1,0,1,Unknown
216,30500,14,0,FR,1,M,96,95,0,0,0,0,Unknown
219,26140,9,0,AL,5,M,80,96,1,0,0,0,Unknown
220,6195.53,7,0,AL,2,M,55,91,1,0,0,0,Unknown
223,5350.07,7,0,AL,1,M,100,98,1,0,0,0,Unknown
224,12575.42,12,0,RF,0,M,0,1,0,0,0,0,Unknown
225,8849.74,8,0,AL,3,M,96,89,1,1,0,1,Unknown
226,7500,1,0,AL,0,M,100,100,1,0,1,1,Unknown
227,51532.17,24,0,FR,1,M,100,2,0,0,0,0,Unknown
231,5863.41,10,0,AL,1,M,71,91,1,0,0,0,Unknown
232,6160,16,0,FR,1,M,80,83,0,0,0,0,Unknown
234,209478,9,0,FR,0,M,99,25,0,0,0,0,Unknown
237,12591.02,9,0,FR,1,F,25,100,0,0,0,0,Unknown
238,10581,15,0,FR,0,F,75,77,0,0,0,0,Unknown
241,29193.8,13,0,PA,2,M,90,99,0,0,0,0,Unknown
242,10000,1,0,FA,0,M,100,100,0,0,0,0,Unknown
243,62160,6,0,FR,1,M,72,100,0,0,0,0,Unknown
244,44615,35,0,AL,1,M,64,78,1,0,1,1,Unknown
248,22650,10,0,FR,1,M,93,94,0,0,0,0,Unknown
250,6545,4,0,FR,0,M,0,0,0,0,0,0,Unknown
251,80470.74,43,0,AL,1,M,57,74,1,0,1,1,Unknown
252,30003,12,0,FR,1,M,70,94,0,0,0,0,Unknown
253,17858.78,7,0,AL,1,M,99,100,1,0,0,0,Unknown
254,96462,14,0,AL,1,M,60,93,1,0,0,0,Unknown
256,20000.51,3,0,AL,0,F,100,100,1,0,0,0,Unknown
257,38962.32,38,0,AL,0,F,55,78,1,0,0,0,Unknown
258,12750,12,0,FR,2,F,60,75,0,0,0,0,Unknown
259,19209.39,4,0,AL,3,M,69,100,1,1,0,1,Unknown
262,29344.94,26,0,FA,1,F,65,81,0,0,0,0,Unknown
263,25000,1,0,FR,1,F,100,100,0,0,0,0,Unknown
264,42666.5,32,0,AL,2,M,67,74,1,0,0,0,Unknown
265,8300.04,9,0,AL,1,M,87,97,1,0,0,0,Unknown
266,21097.5,8,0,AL,1,F,76,85,1,0,0,0,Unknown
269,7485,26,0,AL,2,M,56,75,1,0,0,0,Unknown
271,30200.01,4,0,FR,1,M,87,100,0,0,0,0,Unknown
272,22785,9,0,FA,1,M,30,90,0,0,0,0,Unknown
273,12005,5,0,FR,0,M,0,59,0,0,0,0,Unknown
274,21521.68,9,0,FF,1,M,85,98,0,0,0,0,Unknown
277,9017.33,42,0,AL,3,M,0,36,1,0,1,1,Unknown
278,26200,5,0,FR,2,F,0,4,0,0,0,0,Unknown
281,119354.38,9,0,FS,1,F,34,43,0,0,0,0,Unknown
282,16500,7,0,FR,1,F,68,100,0,0,0,0,Unknown
284,41200,7,0,FR,1,F,39,95,0,0,0,0,Unknown
285,15205,15,0,AL,1,M,83,77,1,0,0,0,Unknown
286,21121.16,8,0,FR,0,F,50,72,0,0,0,0,Unknown
290,38363.5,51,0,AL,3,M,60,74,1,0,1,1,Unknown
291,92050,10,0,AL,1,M,50,75,1,0,0,0,Unknown
296,9100,4,0,FR,1,M,73,100,0,0,0,0,Unknown
297,18000,1,0,FR,3,F,0,100,0,0,0,0,Unknown
298,34577.12,30,0,AL,1,M,86,93,1,0,0,0,Unknown
301,41042.57,46,0,AL,5,M,62,72,1,0,1,1,Unknown
302,25365,28,0,AL,1,M,64,100,1,0,1,1,Unknown
305,6290.59,35,0,AL,2,F,74,95,1,0,1,1,Unknown
306,53756,27,0,AL,2,M,4,79,1,0,1,1,Unknown
307,9318,4,0,FP,3,M,39,78,0,0,0,0,Unknown
308,2375896.19,33,0,AL,3,F,74,84,1,0,0,0,Unknown
316,145365,6,0,FR,1,F,68,90,0,0,0,0,Unknown
317,26040,25,0,AL,3,F,65,79,1,0,1,1,Unknown
320,63841.86,34,0,AL,1,M,54,62,1,0,0,0,Unknown
323,7000,1,0,FD,1,M,100,100,0,0,0,0,Unknown
324,6337.07,6,0,FR,0,F,49,92,0,0,0,0,Unknown
325,16992.36,6,0,FR,1,F,60,100,0,0,0,0,Unknown
326,14500,5,0,FR,0,F,88,59,0,0,0,0,Unknown
327,12208.35,4,0,FP,2,M,50,100,0,0,0,0,Unknown
328,10000,1,0,FR,1,F,100,100,0,0,0,0,Unknown
329,7885.02,4,0,FR,0,M,60,100,0,0,0,0,Unknown
330,10000,1,0,FR,1,M,0,100,0,0,0,0,Unknown
331,5250,5,0,FR,0,F,71,100,0,0,0,0,Unknown
899,11500,5,0,FR,0,F,65,100,0,0,0,0,Unknown
900,815000,2,0,FR,0,F,1,100,0,0,0,0,Unknown
902,28100,4,0,FR,0,M,4,100,0,0,0,0,Unknown
908,8100,3,0,FR,0,F,26,100,0,0,0,0,Unknown
909,25500,3,0,FR,1,M,61,100,0,0,0,0,Unknown
912,81291.25,4,0,FR,1,M,75,100,0,0,0,0,Unknown
922,10400,4,0,FR,1,F,95,100,0,0,0,0,Unknown
923,16000,2,0,FR,1,F,100,100,0,0,0,0,Unknown
926,36229.22,3,0,FR,1,M,100,100,0,0,0,0,Unknown
929,50000,2,0,FR,1,M,100,100,0,0,0,0,Unknown
930,100000,1,0,FR,1,M,100,100,0,0,0,0,Unknown
931,40800,1,0,FR,1,M,100,100,0,0,0,0,Unknown
933,12800,3,0,FR,1,M,100,100,0,0,0,0,Unknown
935,27000,2,0,FR,0,F,100,100,0,0,0,0,Unknown
941,26500,2,0,PA,2,M,100,100,0,0,0,0,Unknown
943,25000,1,0,FP,2,F,100,100,0,0,0,0,Unknown
944,25000,1,0,FR,0,F,100,100,0,0,0,0,Unknown
948,100000,1,0,FR,1,M,100,100,0,0,0,0,Unknown
949,100000,1,0,FR,1,M,100,100,0,0,0,0,Unknown
953,30000,1,0,FR,2,M,100,100,0,0,0,0,Unknown
954,60825,1,0,FR,1,M,100,100,0,0,0,0,Unknown
346,11098,20,0,AL,7,M,0,0,1,0,0,0,Unknown
347,54034,23,0,AL,2,M,53,67,1,0,0,0,Unknown
963,5762,38,0,AL,1,F,32,89,1,0,1,1,Unknown
968,142635,27,0,AL,0,M,60,71,1,0,0,0,Unknown
351,99227.5,34,0,AL,5,M,60,79,1,0,0,0,Unknown
992,26362.3,28,0,AL,1,M,41,88,1,0,0,0,Unknown
994,8142.45,17,0,AL,1,M,93,99,1,0,0,0,Unknown
1001,31411,32,0,AL,3,M,62,80,1,0,1,1,Unknown
1005,43721.21,34,0,AL,2,M,62,85,1,0,1,1,Unknown
1012,88167,39,0,AL,5,M,65,67,1,0,1,1,Unknown
1016,878342.31,39,0,AL,6,M,59,82,1,1,1,2,Unknown
1021,50650,12,0,AL,6,M,50,100,1,0,0,0,Unknown
1025,9565,31,0,AL,2,M,42,73,1,0,1,1,Unknown
1027,136361.96,35,0,AL,6,M,49,73,1,0,1,1,Unknown
1044,74205.94,40,0,AL,1,M,61,86,1,0,0,0,Unknown
1052,109452,37,0,AL,6,M,37,70,1,0,1,1,Unknown
1055,5460,34,0,AL,1,M,83,84,1,0,1,1,Unknown
1060,6833,30,0,AL,2,M,12,43,1,0,0,0,Unknown
1070,403878,10,0,AL,1,M,75,100,1,0,1,1,Unknown
1083,16045,14,0,AL,5,F,100,100,1,0,0,0,Unknown
1088,56244,17,0,AL,1,M,10,100,1,0,0,0,Unknown
1095,8935,30,0,FR,1,M,52,74,0,0,0,0,Unknown
1096,107017.46,24,0,AL,3,M,96,100,1,0,1,1,Unknown
1099,5335,24,0,AL,4,M,59,80,1,0,0,0,Unknown
1108,2201935.7,39,0,AL,6,M,82,99,1,0,1,1,Unknown
1122,314479.8,40,0,AL,5,M,68,80,1,0,1,1,Unknown
1138,5991,32,0,AL,3,F,0,49,1,0,0,0,Unknown
1141,98758,21,0,AL,3,M,67,71,1,0,0,0,Unknown
1143,386675.55,29,0,AL,3,M,82,96,1,0,1,1,Unknown
1144,98224,35,0,AL,3,M,71,91,1,1,1,2,Unknown
1146,41381.62,21,0,AL,3,M,36,59,1,0,1,1,Unknown
1147,13981,30,0,AL,3,F,38,71,1,0,0,0,Unknown
1150,7465,28,0,AL,2,M,45,55,1,0,0,0,Unknown
1158,1329413.82,44,0,AL,1,M,55,77,1,1,1,2,Unknown
1161,5682,55,0,AL,9,F,38,80,1,0,1,1,Unknown
1170,12025,3,0,AL,1,M,100,100,1,0,0,0,Unknown
1175,815396,54,0,AL,2,M,67,78,1,0,1,1,Unknown
1183,89838,40,0,AL,1,M,59,80,1,1,1,2,Unknown
1193,10879.1,20,0,FD,3,F,93,93,0,0,0,0,Unknown
1197,19054,15,0,AL,2,F,93,100,1,0,0,0,Unknown
1202,102565,21,0,RS,2,F,50,100,0,0,0,0,Unknown
1204,191753,33,0,AL,0,F,55,66,1,0,1,1,Unknown
1206,364744.32,34,0,AL,7,F,35,77,1,0,1,1,Unknown
1214,40045.35,42,0,AL,6,M,65,83,1,0,0,0,Unknown
1219,120291,16,0,FA,1,M,39,21,0,0,0,0,Unknown
1230,43089.18,30,0,AL,3,F,2,91,1,0,0,0,Unknown
1246,14475.65,30,0,AL,6,M,66,60,1,0,1,1,Unknown
1256,62687.9,45,0,AL,1,M,59,82,1,0,1,1,Unknown
1262,58827.01,32,0,FR,2,M,26,12,0,0,0,0,Unknown
1267,6455,29,0,AL,1,M,56,94,1,0,0,0,Unknown
